Text Content,Code,has_code,len,aa,begauth,first_turn,last_turn,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau
where does JIT-ed code call C code directly except JNI targets?  that is the question to be answered.,Investigation and Exploration,False,101,CONTRIBUTOR,False,False,False,1.0,0.15625,1.0,0.4,0.03704197969,0.9629580203,4.38e-05,0.000131199442
"no matter the actual call is made through bl or bctrl, the ABI definition needs to be fulfilled (AIX glink or LE plink or something code for bl, for example).",Solution Discussion,False,158,CONTRIBUTOR,False,False,False,1.0,0.234375,0.3333333333,0.4055555556,0.03713237758,0.9628676224,0.000131199442,0.0001129474738
i guessed we are mixing up the meaning of direct/indirect call here.,Social Conversation,False,68,CONTRIBUTOR,False,False,False,0.4333333333,0.1015625,0.6666666667,0.4111111111,0.03713237758,0.9628676224,0.000131199442,0.0001129474738
I referred to call-directly as meaning JIT-ed code seeing it as a target (instead of meaning it through bl).,Social Conversation,False,108,CONTRIBUTOR,False,False,False,0.7,0.1640625,1.0,0.4166666667,0.03713237758,0.9628676224,0.000131199442,0.0001129474738
i can at least see why you have the second nop:  to restore TOC after return.,Social Conversation,False,77,CONTRIBUTOR,False,False,False,1.0,0.1328125,0.3333333333,0.4222222222,0.03721019966,0.9627898003,0.0001129474738,4.44e-05
maybe the first nop as well:  to save the TOC before call.,Social Conversation,False,58,CONTRIBUTOR,False,False,False,0.7647058824,0.1015625,0.6666666667,0.4277777778,0.03721019966,0.9627898003,0.0001129474738,4.44e-05
"Typically, the save is done in the glink code (AIX or BE Linux64) or plt_link code (LE).",Expected Behaviour,False,88,CONTRIBUTOR,False,False,False,1.0,0.1328125,1.0,0.4333333333,0.03721019966,0.9627898003,0.0001129474738,4.44e-05
"for example, you call read() in your code.",Solution Discussion,False,42,CONTRIBUTOR,False,False,False,0.6666666667,0.0625,0.5,0.4388888889,0.03724082546,0.9627591745,4.44e-05,0.0002304042575
the compiler generates bl to read()'s glink or plt_link inside your module.,Solution Discussion,False,75,CONTRIBUTOR,False,False,False,1.0,0.09375,1.0,0.4444444444,0.03724082546,0.9627591745,4.44e-05,0.0002304042575
Some of the C helpers (in particular instanceof) are called directly.,Solution Discussion,False,69,CONTRIBUTOR,False,False,False,1.0,0.0859375,1.0,0.45,0.03739957659,0.9626004234,0.0002304042575,0.0001713537721
"Sounds like the JIT will not need to load r12 for helper calls, if r2 is loaded - we're not using the linker/loader, so the target C code will simply expect r2 to be loaded.",Solution Discussion,False,173,CONTRIBUTOR,False,False,False,1.0,0.2734375,0.5,0.4555555556,0.03751764127,0.9624823587,0.0001713537721,0.0003858680808
"If you're going to generate a bctrl instead of a bl, r12 may as well be used to load CTR for complete safety.",Solution Discussion,False,109,CONTRIBUTOR,False,False,False,0.6571428571,0.1796875,1.0,0.4611111111,0.03751764127,0.9624823587,0.0001713537721,0.0003858680808
"Well, looks like if compiled with -O0 target code expects r12 to be set, from which it derives r2.",Solution Discussion,False,98,CONTRIBUTOR,False,False,False,0.7916666667,0.1484375,0.5,0.4666666667,0.03778350873,0.9622164913,0.0003858680808,2.53e-05
"Copying from above:

> 0x7ffff64376e4 <fast_jitInstanceOf(J9VMThread*, J9Class*, j9object_t)>          addis   r2,r12,60                                                      │*     
   │0x7ffff64376e8 <fast_jitInstanceOf(J9VMThread*, J9Class*, j9object_t)+4>        addi    r2,r2,-199",Social Conversation,False,287,CONTRIBUTOR,False,False,False,1.0,0.1875,1.0,0.4722222222,0.03778350873,0.9622164913,0.0003858680808,2.53e-05
I guessed this issue existed on AIX and BE Linux64 as well (TOC requirement).,Observed Bug Behaviour,False,77,CONTRIBUTOR,False,False,False,0.7,0.109375,0.3333333333,0.4777777778,0.03780096692,0.9621990331,2.53e-05,3.78e-05
We have been just lucky so far switching to call the C target(s) directly (instead of the helper wrapper target(s)).,Investigation and Exploration,False,116,CONTRIBUTOR,False,False,False,1.0,0.15625,0.6666666667,0.4833333333,0.03780096692,0.9621990331,2.53e-05,3.78e-05
Need to identify the set of C helpers called directly.,Solution Discussion,False,54,CONTRIBUTOR,False,False,False,0.5,0.078125,1.0,0.4888888889,0.03780096692,0.9621990331,2.53e-05,3.78e-05
"Yes, for LE:  ABI requires r12 to point at the callee global entry.",Solution Discussion,False,67,CONTRIBUTOR,False,False,False,0.9333333333,0.109375,0.3333333333,0.4944444444,0.03782700625,0.9621729938,3.78e-05,0.001226532263
"At the global entry, two instructions are used to calculate the TOC-base off r12.",Solution Discussion,False,81,CONTRIBUTOR,False,False,False,1.0,0.1171875,0.6666666667,0.5,0.03782700625,0.9621729938,3.78e-05,0.001226532263
60/-199 above are filled in resulting from loader relocations.,Solution Discussion,False,62,CONTRIBUTOR,False,False,False,0.6,0.0703125,1.0,0.5055555556,0.03782700625,0.9621729938,3.78e-05,0.001226532263
"I've actually been thinking for a while that I'd like to switch the direct calls in the helper wrappers to indirect calls, which would have the side-effect of loading r12.",Solution Discussion,False,171,CONTRIBUTOR,False,False,False,1.0,0.2578125,0.5,0.5111111111,0.0386721008,0.9613278992,0.001226532263,4.57e-05
"I expect that means I can stop loading r2, and we could likely eliminate the jitTOC entirely.",Solution Discussion,False,93,CONTRIBUTOR,False,False,False,0.5151515152,0.1328125,1.0,0.5166666667,0.0386721008,0.9613278992,0.001226532263,4.57e-05
"there are many uses of jitTOC in JIT runtime assembly (picBuilder, Crypto, arrayCopy, and recompilation etc etc).",Motivation,False,113,CONTRIBUTOR,False,False,False,1.0,0.1328125,1.0,0.5222222222,0.0387036143,0.9612963857,4.57e-05,0.0005651668273
AIX and BE Linux64 ABI(s):  they did require caller set up r2 before call.,Solution Discussion,False,74,CONTRIBUTOR,False,False,False,0.8421052632,0.125,0.1428571429,0.5277777778,0.03909302062,0.9609069794,0.0005651668273,0.001397241848
But we didn't do that for general helper calls.,Solution Discussion,False,47,CONTRIBUTOR,False,False,False,0.4736842105,0.0703125,0.2857142857,0.5333333333,0.03909302062,0.9609069794,0.0005651668273,0.001397241848
GAC/You set up r2 instead in helper with loading from jitTOC.,Solution Discussion,False,61,CONTRIBUTOR,False,False,False,0.6315789474,0.09375,0.4285714286,0.5388888889,0.03909302062,0.9609069794,0.0005651668273,0.001397241848
LE Linux ABI:  it requires caller to set up r12 for callee global-entry address.,Solution Discussion,False,80,CONTRIBUTOR,False,False,False,0.8421052632,0.125,0.5714285714,0.5444444444,0.03909302062,0.9609069794,0.0005651668273,0.001397241848
r2 is calculated from r12.,Solution Discussion,False,26,CONTRIBUTOR,False,False,False,0.2631578947,0.0390625,0.7142857143,0.55,0.03909302062,0.9609069794,0.0005651668273,0.001397241848
We didn't do that either.,Solution Discussion,False,25,CONTRIBUTOR,False,False,False,0.2631578947,0.0390625,0.8571428571,0.5555555556,0.03909302062,0.9609069794,0.0005651668273,0.001397241848
"It is assumed you set up r2 in helper with loading from jitTOC as well, if TOC is needed.",Solution Discussion,False,89,CONTRIBUTOR,False,False,False,1.0,0.1484375,1.0,0.5611111111,0.03909302062,0.9609069794,0.0005651668273,0.001397241848
"You'll probably want to make a change in this method, which is where most of the work for calls is done:

https://github.com/eclipse/openj9/blob/450399bbd37af823f4360f033ac0e48dbdcd1d6c/runtime/compiler/p/codegen/PPCPrivateLinkage.cpp#L1540

In that method we kill CODE; you'll need to change that to put the entry point in CODE instead.",Solution Discussion,True,341,MEMBER,False,False,False,1.0,0.3359375,0.2,0.5666666667,0.040055736,0.959944264,0.001397241848,3.37e-05
"The CODE parameter tells you what you're generating code for (one of CODE, CODE, CODE) so you can check for CODE.",Solution Discussion,True,113,MEMBER,False,False,False,0.488372093,0.1640625,0.4,0.5722222222,0.040055736,0.959944264,0.001397241848,3.37e-05
Alternatively you can put the TOC in CODE and call the local entry point if you want I guess.,Solution Discussion,True,93,MEMBER,False,False,False,0.4418604651,0.1484375,0.6,0.5777777778,0.040055736,0.959944264,0.001397241848,3.37e-05
"Not sure which is preferable, but doing it the global entry way probably makes the code easier to understand for observers.",Solution Discussion,False,123,MEMBER,False,False,False,0.488372093,0.1640625,0.8,0.5833333333,0.040055736,0.959944264,0.001397241848,3.37e-05
https://github.com/eclipse/openj9/blob/450399bbd37af823f4360f033ac0e48dbdcd1d6c/runtime/compiler/p/codegen/PPCPrivateLinkage.cpp#L1977-L1980,Solution Discussion,False,140,MEMBER,False,False,False,0.02325581395,0.0078125,1.0,0.5888888889,0.040055736,0.959944264,0.001397241848,3.37e-05
Doing the same thing as JNI is probably the right answer (loading r12 and using it to call indirect).,Solution Discussion,False,101,CONTRIBUTOR,False,False,False,1.0,0.1484375,0.5,0.5944444444,0.04007896426,0.9599210357,3.37e-05,0.0001975507147
This is what I'm attempting in the helpers.,Task Progress,False,43,CONTRIBUTOR,False,False,False,0.4210526316,0.0625,1.0,0.6,0.04007896426,0.9599210357,3.37e-05,0.0001975507147
"Now that I think about it this is going to end up being slightly inefficient because later on in the compilation process we'll be able to decide if the helper is reachable via a direct call or not, and if not we'll redirect the call through a trampoline which will correctly load CODE.",Solution Discussion,True,285,MEMBER,False,False,False,1.0,0.4140625,0.25,0.6055555556,0.04021507893,0.9597849211,0.0001975507147,0.0003594564091
By also loading CODE during argument setup we'll end up doing it twice if we end up going through a trampoline.,Solution Discussion,True,111,MEMBER,False,False,False,0.3962264151,0.1640625,0.5,0.6111111111,0.04021507893,0.9597849211,0.0001975507147,0.0003594564091
A bit of a shame.,Social Conversation,False,17,MEMBER,False,False,False,0.09433962264,0.0390625,0.75,0.6166666667,0.04021507893,0.9597849211,0.0001975507147,0.0003594564091
"That's likely why this bug hasn't been seen until now, the helper needs to end up being reachable via a direct call and has to make use of the TOC and the C compiler has to not optimize the usage away.",Solution Discussion,False,201,MEMBER,False,False,False,0.7735849057,0.3203125,1.0,0.6222222222,0.04021507893,0.9597849211,0.0001975507147,0.0003594564091
How about r2 on AIX and BE Linux64 for TR_CHelper?,Solution Discussion,False,50,CONTRIBUTOR,False,False,False,1.0,0.078125,1.0,0.6277777778,0.04046274845,0.9595372516,0.0003594564091,0.0002600368647
"You are right, CODE is not set up either and needs to be.",Solution Discussion,True,57,MEMBER,False,False,False,0.4482758621,0.1015625,0.5,0.6333333333,0.04064191678,0.9593580832,0.0002600368647,0.0001090823512
"Maybe we can remove r2/r12 setup from the trampolines for C helpers and assume jitted code will always do it, that way we don't pay the penalty twice.",Solution Discussion,False,150,MEMBER,False,False,False,1.0,0.2265625,1.0,0.6388888889,0.04064191678,0.9593580832,0.0002600368647,0.0001090823512
"No, we didn't do anything about r2 in trampoline.",Solution Discussion,False,49,CONTRIBUTOR,False,False,False,0.5,0.0703125,0.5,0.6444444444,0.04071707575,0.9592829243,0.0001090823512,0.0001623351525
"If it is decided to use bctrl for the call, then it will not go through trampoline anymore.",Solution Discussion,False,91,CONTRIBUTOR,False,False,False,1.0,0.140625,1.0,0.65,0.04071707575,0.9592829243,0.0001090823512,0.0001623351525
The drawback of course is target address prediction.,Solution Discussion,False,52,CONTRIBUTOR,False,False,False,0.7272727273,0.0625,0.5,0.6555555556,0.0408289265,0.9591710735,0.0001623351525,0.0570348239
bctrl is predicted by the countCache; while bl doesn't need prediction.,Solution Discussion,False,71,CONTRIBUTOR,False,False,False,1.0,0.0859375,1.0,0.6611111111,0.0408289265,0.9591710735,0.0001623351525,0.0570348239
"The reason the C calls from the helper wrappers work without loading r12 today is that the linker is assuming that r2 is already loaded for calls within the same shared library (note the +8 which the linker added below, skipping the r2 load from r12):

CODE

In pure C code, the compiler also seems to be assuming that any calls using CODE (i.e. within the same shared library) will return with r2 pointing to the TOC (it does not save/restore r2 across the call, and generates code assuming r2 is still the caller TOC, which is necessarily the same for all functions in the shared library).",Solution Discussion,True,595,CONTRIBUTOR,False,False,False,1.0,0.8671875,0.07692307692,0.6666666667,0.08012656297,0.919873437,0.0570348239,0.002818533349
"CODE

I'm not sure why the C compiler isn't doing the +8 trick with the above call (**update:*",Solution Discussion,True,96,CONTRIBUTOR,False,False,False,0.1801801802,0.15625,0.1538461538,0.6722222222,0.08012656297,0.919873437,0.0570348239,0.002818533349
it's because I need a CODE directive).,Solution Discussion,True,38,CONTRIBUTOR,False,False,False,0.06306306306,0.0546875,0.3076923077,0.6833333333,0.08012656297,0.919873437,0.0570348239,0.002818533349
I'll update the code to load the TOC from r12 on LE and add the directive to allow the optimized call.,Solution Discussion,False,102,CONTRIBUTOR,False,False,False,0.1891891892,0.1640625,0.3846153846,0.6888888889,0.08012656297,0.919873437,0.0570348239,0.002818533349
"The pre-NOP I'm generating seems unnecessary, but the C compiler is generating the post-NOP (perhaps to reload r2 if necessary after the call in some situations?).",Solution Discussion,False,163,CONTRIBUTOR,False,False,False,0.2522522523,0.21875,0.4615384615,0.6944444444,0.08012656297,0.919873437,0.0570348239,0.002818533349
"So, for direct C helpers calls from the compiled code, either r12 must be loaded with the function address, or r2 must be loaded with the TOC and the call must be to helper+8.",Solution Discussion,False,175,CONTRIBUTOR,False,False,False,0.3063063063,0.265625,0.5384615385,0.7,0.08012656297,0.919873437,0.0570348239,0.002818533349
"So, the call sequences need to be:

*",Solution Discussion,False,39,CONTRIBUTOR,False,False,False,0.07207207207,0.0625,0.6153846154,0.7055555556,0.08012656297,0.919873437,0.0570348239,0.002818533349
"*AIX32/64 / Linux64 BE**

CODE

*",Solution Discussion,True,37,CONTRIBUTOR,False,False,False,0.05405405405,0.046875,0.6923076923,0.7111111111,0.08012656297,0.919873437,0.0570348239,0.002818533349
"*Linux64 LE**

CODE

*OR*

CODE

*",Solution Discussion,True,42,CONTRIBUTOR,False,False,False,0.08108108108,0.0703125,0.7692307692,0.7166666667,0.08012656297,0.919873437,0.0570348239,0.002818533349
"*Linux32**

CODE",Solution Discussion,True,18,CONTRIBUTOR,False,False,False,0.02702702703,0.0234375,0.8461538462,0.7222222222,0.08012656297,0.919873437,0.0570348239,0.002818533349
"This means the trampolines for C helper calls need not contain any loading of r2 or r12, though I suppose as they're doing an indirect branch anyway, they may as well use r12 on LE.",Solution Discussion,False,181,CONTRIBUTOR,False,False,False,0.3153153153,0.2734375,0.9230769231,0.7277777778,0.08012656297,0.919873437,0.0570348239,0.002818533349
"Given that the TOC setup in the C code is technically variable-sized, it's probably safer to load r12 rather than r2 on LE, and it leaves open the possibility of removing the inline load r12 if a trampoline is going to be used.",Solution Discussion,False,227,CONTRIBUTOR,False,False,False,0.3963963964,0.34375,1.0,0.7333333333,0.08012656297,0.919873437,0.0570348239,0.002818533349
"@zl-wang While investigating all this,  I came across:

https://github.com/eclipse/omr/blob/master/util/omrutil/unix/linux/ppc/64le/gettoc.s#L31

Should that not be CODE rather than CODE?",Investigation and Exploration,True,191,CONTRIBUTOR,False,False,False,0.4468085106,0.1640625,0.3333333333,0.7388888889,0.08206856421,0.9179314358,0.002818533349,0.002348920944
"I'm basing this on what I see in the compiled code, and the doc here:

https://www.ibm.com/developerworks/library/l-improve-performance-openpower-abi/index.html

I bet this works because of the localentry directive, so those first two instructions are never executed, since this code is statically-linked with every module that uses it.",Investigation and Exploration,False,340,CONTRIBUTOR,False,False,False,1.0,0.3671875,0.6666666667,0.7444444444,0.08206856421,0.9179314358,0.002818533349,0.002348920944
Fixing this here: https://github.com/eclipse/omr/pull/3014,Action on Issue,False,58,CONTRIBUTOR,False,False,False,0.08510638298,0.03125,1.0,0.75,0.08206856421,0.9179314358,0.002818533349,0.002348920944
"As part of the TOC optimization work I'm doing in the VM, the jitTOC will be stored in the TOC slot in the current C stack frame, so the JIT will have the option of encoding the r2 load on the old ABI platforms as either potentially multiple instructions to load the compile-time constant, or a single instruction to fetch it from r1 (the offset will be CODE).",Solution Discussion,True,360,CONTRIBUTOR,False,False,False,1.0,0.5390625,1.0,0.7555555556,0.08368699722,0.9163130028,0.002348920944,0.0001223955515
"Ah, seems this is unnecessary as the jitTOC is already propagated into a slot in the J9VMThread which is also a single instruction fetch.",Solution Discussion,False,137,CONTRIBUTOR,False,False,False,1.0,0.1875,1.0,0.7611111111,0.08377132913,0.9162286709,0.0001223955515,0.005260431966
"@gacholio   Yes, that should be an addi.",Solution Discussion,False,40,CONTRIBUTOR,False,False,False,1.0,0.0625,1.0,0.7666666667,0.08739582604,0.912604174,0.005260431966,0.02385381934
FYi @AlenBadel @gita-omr I've tagged this for the 0.11.0 release as we're not calling the c code correctly and that may result in issues.,Action on Issue,False,137,MEMBER,False,False,False,1.0,0.203125,1.0,0.7722222222,0.1038313764,0.8961686236,0.02385381934,0.1292651629
@AlenBadel @gita-omr Is this still an open issue?,Social Conversation,False,49,MEMBER,False,False,False,1.0,0.0703125,0.5,0.7777777778,0.1928965305,0.8071034695,0.1292651629,0.000130769984
Will it close in time for the 0.11.0 release?,Action on Issue,False,45,MEMBER,False,False,False,1.0,0.0703125,1.0,0.7833333333,0.1928965305,0.8071034695,0.1292651629,0.000130769984
@AlenBadel is actively working on it.,Task Progress,False,37,CONTRIBUTOR,False,False,False,0.6,0.046875,0.3333333333,0.7888888889,0.1929866325,0.8070133675,0.000130769984,0.005357918949
There are a few places that need to be checked.,Investigation and Exploration,False,47,CONTRIBUTOR,False,False,False,1.0,0.078125,0.6666666667,0.7944444444,0.1929866325,0.8070133675,0.000130769984,0.005357918949
We are hoping for 0.11.0 release.,Task Progress,False,33,CONTRIBUTOR,False,False,False,0.6,0.046875,1.0,0.8,0.1929866325,0.8070133675,0.000130769984,0.005357918949
"@AlenBadel any news, we need to close off the release.",Task Progress,False,54,NONE,False,False,False,1.0,0.078125,1.0,0.8055555556,0.196678299,0.803321701,0.005357918949,0.009658941575
I'm currently finalising testing the solution.,Task Progress,False,46,CONTRIBUTOR,True,False,False,0.8571428571,0.046875,0.5,0.8111111111,0.2033334187,0.7966665813,0.009658941575,0.01920965971
I will have an update later today.,Task Progress,False,34,CONTRIBUTOR,True,False,False,1.0,0.0546875,1.0,0.8166666667,0.2033334187,0.7966665813,0.009658941575,0.01920965971
I've ran into additional conditions on AIX that need to be investigated and addressed.,Investigation and Exploration,False,86,CONTRIBUTOR,True,False,False,0.9375,0.1171875,0.2,0.8222222222,0.2165690907,0.7834309093,0.01920965971,0.0002757120844
"@irinarada @DanHeidinga
In regards to release 0.11.0,",Social Conversation,False,54,CONTRIBUTOR,True,False,False,0.5,0.0625,0.4,0.8277777778,0.2165690907,0.7834309093,0.01920965971,0.0002757120844
I would like to request that this issue is dropped off the required list.,Action on Issue,False,73,CONTRIBUTOR,True,False,False,0.875,0.109375,0.6,0.8333333333,0.2165690907,0.7834309093,0.01920965971,0.0002757120844
"This issue has never been reported on any sanity, or by any other user of OpenJ9.",Action on Issue,False,81,CONTRIBUTOR,True,False,False,1.0,0.125,0.8,0.8388888889,0.2165690907,0.7834309093,0.01920965971,0.0002757120844
It is only exposed when building with debug mode using the precise instructions above.,Investigation and Exploration,False,86,CONTRIBUTOR,True,False,False,0.875,0.109375,1.0,0.8444444444,0.2165690907,0.7834309093,0.01920965971,0.0002757120844
What are these additional things on AIX?,Investigation and Exploration,False,40,CONTRIBUTOR,False,False,False,0.875,0.0546875,0.5,0.85,0.2167590594,0.7832409406,0.0002757120844,0.0001546049072
Will the helper wrappers need to be updated?,Investigation and Exploration,False,44,CONTRIBUTOR,False,False,False,1.0,0.0625,1.0,0.8555555556,0.2167590594,0.7832409406,0.0002757120844,0.0001546049072
"@AlenBadel I agree this isn't a user-focused issue so I'm fine with moving it out of 0.11.0.

I've moved it to the 0.12.0 release for now.",Action on Issue,False,140,MEMBER,False,False,False,1.0,0.2265625,1.0,0.8611111111,0.216865584,0.783134416,0.0001546049072,0.003365233479
"@gacholio I think @AlenBadel meant some specifics within JIT, e.g. AIX linkage code is taking different path, extra testing etc.",Social Conversation,False,128,CONTRIBUTOR,False,False,False,1.0,0.15625,0.5,0.8666666667,0.2191842677,0.7808157323,0.003365233479,0.1283873506
The register convention we agreed on stays the same.,Social Conversation,False,52,CONTRIBUTOR,False,False,False,0.45,0.0703125,1.0,0.8722222222,0.2191842677,0.7808157323,0.003365233479,0.1283873506
"Main issue:
PPC ABI is not being followed on Linux and AIX when calling VM Helpers from JIT compiled code.",Observed Bug Behaviour,False,107,CONTRIBUTOR,True,False,False,0.1640625,0.1640625,0.05263157895,0.8777777778,0.3076445993,0.6923554007,0.1283873506,1.0
ABI behavior requires that the caller of a C/C++ compiled method pass the TOC of the calle's library.,Expected Behaviour,False,101,CONTRIBUTOR,True,False,False,0.1484375,0.1484375,0.1052631579,0.8833333333,0.3076445993,0.6923554007,0.1283873506,1.0
In this case the JIT is calling the compiled method.,Investigation and Exploration,False,52,CONTRIBUTOR,True,False,False,0.078125,0.078125,0.1578947368,0.8888888889,0.3076445993,0.6923554007,0.1283873506,1.0
"Under ABI, the JIT(caller) is required to load r12(PPCLE) or r2(AIX, LinuxX64BE) with the jitTOC, or the target method's address respectively.",Expected Behaviour,False,142,CONTRIBUTOR,True,False,False,0.1640625,0.1640625,0.2105263158,0.8944444444,0.3076445993,0.6923554007,0.1283873506,1.0
Currently the VM Helper is expecting the JIT to pass the target's address in r12(PPCLEx64) or r2(AIX32/64 PPCBE).,Expected Behaviour,False,113,CONTRIBUTOR,True,False,False,0.140625,0.140625,0.2631578947,0.9,0.3076445993,0.6923554007,0.1283873506,1.0
"On Linux X64 PPCLE
load r12 with helper's address
bl helper

On AIX32/64 and Linux64 BE, the solution is to load r2 with the jitTOC then branching to the helper's address.",Solution Discussion,False,175,CONTRIBUTOR,True,False,False,0.265625,0.265625,0.3684210526,0.9111111111,0.3076445993,0.6923554007,0.1283873506,1.0
"load r2 with jitTOC
bl helper

On Linux32, no change is required.",Solution Discussion,False,68,CONTRIBUTOR,True,False,False,0.109375,0.109375,0.4210526316,0.9166666667,0.3076445993,0.6923554007,0.1283873506,1.0
We are able to directly branch to the helper.,Solution Discussion,False,45,CONTRIBUTOR,True,False,False,0.0703125,0.0703125,0.4736842105,0.9222222222,0.3076445993,0.6923554007,0.1283873506,1.0
"Implementation

There are several different types (Written in C/C++) of helpers used in the JIT, the only category we're interested in are the CHelpers used in the PPC Codgen, which are listed below.",Solution Discussion,False,201,CONTRIBUTOR,True,False,False,0.2734375,0.2734375,0.5263157895,0.9277777778,0.3076445993,0.6923554007,0.1283873506,1.0
"SET(TR_checkCast,                  (void *)jitCheckCast,              TR_CHelper);
SET(TR_checkCastForArrayStore, (void *)jitCheckCastForArrayStore, TR_CHelper);
SET(TR_instanceOf,                 (void *)fast_jitInstanceOf,        TR_CHelper);
SET(TR_checkAssignable, (void *)fast_jitCheckAssignable, TR_CHelper);
SET(TR_monitorEntry,               (void *)jitMonitorEntry,           TR_CHelper);
SET(TR_methodMonitorEntry,         (void *)jitMethodMonitorEntry,     TR_CHelper);
SET(TR_monitorExit,                (void *)jitMonitorExit,            TR_CHelper);
SET(TR_methodMonitorExit, (void *)jitMethodMonitorExit, TR_CHelper);
SET(TR_newObject,                  (void *)jitNewObject,              TR_CHelper);
SET(TR_newArray,                   (void *)jitNewArray,               TR_CHelper);
SET(TR_aNewArray,                  (void *)jitANewArray,              TR_CHelper);
SET(TR_newObjectNoZeroInit,        (void *)jitNewObjectNoZeroInit, TR_CHelper);
SET(TR_newArrayNoZeroInit,         (void *)jitNewArrayNoZeroInit,  TR_CHelper);
SET(TR_aNewArrayNoZeroInit, (void *)jitANewArrayNoZeroInit, TR_CHelper);
SET(TR_typeCheckArrayStore, (void *)jitTypeCheckArrayStoreWithNullCheck, TR_CHelper);

Within the codegen, CHelper calls are generated here
runtime/compiler/p/codegen/PPCPrivateLinkage.cpp - buildDirectDispatch

Therefore the best location to generate the instructions above will be within runtime/compiler/p/codegen/PPCPrivateLinkage.cpp - buildPrivateLinkageArgs.",Solution Discussion,False,1499,CONTRIBUTOR,True,False,False,1.0,1.0,0.5789473684,0.9333333333,0.3076445993,0.6923554007,0.1283873506,1.0
"This method is downstream in the linkage generation, and is an appropriate location to add CHelper specific code.",Solution Discussion,False,113,CONTRIBUTOR,True,False,False,0.140625,0.140625,0.6315789474,0.9388888889,0.3076445993,0.6923554007,0.1283873506,1.0
"Main-line/Out-of-line
Within the CHelper evaluators, within J9TreeEvaluator.cpp compilation can take two routes Main-Line or Out-of-line.",Solution Discussion,False,138,CONTRIBUTOR,True,False,False,0.1796875,0.1796875,0.6842105263,0.9444444444,0.3076445993,0.6923554007,0.1283873506,1.0
Main-line code is generated in a very optimised way.,Investigation and Exploration,False,52,CONTRIBUTOR,True,False,False,0.078125,0.078125,0.7368421053,0.95,0.3076445993,0.6923554007,0.1283873506,1.0
"Under certain conditions which are listed and contained within each evaluator itself, an evaluator may choose to compile it differently which is refereed to out-of-line code.",Solution Discussion,False,174,CONTRIBUTOR,True,False,False,0.21875,0.21875,0.7894736842,0.9555555556,0.3076445993,0.6923554007,0.1283873506,1.0
"There are several evaluators that are able to generate both mainline and out of line which includes jitInstanceOf, ArrayCHK, checkcast, jitMonitorExit and jitMonitorEntry.",Solution Discussion,False,171,CONTRIBUTOR,True,False,False,0.1796875,0.1796875,0.8421052632,0.9611111111,0.3076445993,0.6923554007,0.1283873506,1.0
I've verified that both these compilations will effectively call PPCPrivateLinkage and generate the proper linkage.,Solution Discussion,False,115,CONTRIBUTOR,True,False,False,0.125,0.125,0.8947368421,0.9666666667,0.3076445993,0.6923554007,0.1283873506,1.0
"PicBuilder
Other Helpers, like those called by PicBuilder are already called in proper ABI due to the wrappers they use.",Solution Discussion,False,121,CONTRIBUTOR,True,False,False,0.1640625,0.1640625,0.9473684211,0.9722222222,0.3076445993,0.6923554007,0.1283873506,1.0
"The CHelpers discussed above were only created to service the codegen
        
Current solution can be found here
https://github.com/AlenBadel/openj9/tree/2994",Solution Discussion,False,155,CONTRIBUTOR,True,False,False,0.15625,0.15625,1.0,0.9777777778,0.3076445993,0.6923554007,0.1283873506,1.0
#3354 is merged.,Action on Issue,False,16,CONTRIBUTOR,False,False,False,0.6,0.0234375,0.5,0.9833333333,0.9966558697,0.003344130284,1.0,0.00485352044
@AlenBadel can we close this?,Action on Issue,False,29,CONTRIBUTOR,False,False,False,1.0,0.0390625,1.0,0.9888888889,0.9966558697,0.003344130284,1.0,0.00485352044
Agreed.,Social Conversation,False,7,CONTRIBUTOR,True,False,True,0.5,0.0078125,0.5,0.9944444444,1.0,0.0,0.00485352044,0.0
Closing this.,Action on Issue,False,13,CONTRIBUTOR,True,False,True,1.0,0.015625,1.0,1.0,1.0,0.0,0.00485352044,0.0
Test_openjdk8_j9_sanity.functional_x86-64_mac_OMR testing passed but failed,Testing,False,75,CONTRIBUTOR,True,True,False,0.8571428571,0.1034482759,0.5,0.009174311927,0.0,1.0,0.0,0.005144640352
"https://ci.eclipse.org/openj9/job/Test_openjdk8_j9_sanity.functional_x86-64_mac_OMR/173
osx1011-x86-1
CODE",Testing,True,108,CONTRIBUTOR,True,True,False,1.0,0.1206896552,1.0,0.01834862385,0.0,1.0,0.0,0.005144640352
"https://ci.eclipse.org/openj9/job/Test_openjdk8_j9_sanity.functional_x86-64_mac_Nightly/87
osx1013-x86-4",Testing,False,105,CONTRIBUTOR,True,False,False,1.0,0.08620689655,1.0,0.02752293578,0.0008915394961,0.9991084605,0.005144640352,5.32e-05
"Changes in OMR build
https://github.com/eclipse/openj9/compare/05e9a0c...5b579fd
https://github.com/eclipse/openj9-omr/compare/8d17d5c...1fb4081

Changes in nightly build
https://github.com/eclipse/openj9/compare/2755f24...0922dee
https://github.com/eclipse/openj9-omr/compare/8a77e0c...8d17d5c",Testing,False,300,CONTRIBUTOR,True,False,False,1.0,0.2931034483,1.0,0.03669724771,0.0009007584818,0.9990992415,5.32e-05,0.05589632154
